patient,drug,n_rows,n_plates,n_plates_even,n_plates_half0,n_plates_half1,n_dose_levels,frac_untestable
ACH-000496,Ciclopirox,250840,4,True,2,2,3,0.5840934460213683
ACH-000496,Cilostazol,188130,3,False,1,2,3,0.5761866794238026
ACH-000496,Cinacalcet,188130,3,False,1,2,3,0.5518205496199436
ACH-000496,Citalopram (hydrobromide),188130,3,False,1,2,3,0.5484186466804869
ACH-000496,Clobetasol propionate,188130,3,False,1,2,3,0.5589326529527454
ACH-000496,Clofarabine,188130,3,False,1,2,3,0.5860309360548557
ACH-000496,Clonidine (hydrochloride),250840,4,True,2,2,3,0.5606003827140806
ACH-000496,Clopidogrel,188130,3,False,1,2,3,0.5580821772178812
ACH-000496,Clotrimazole,250840,4,True,2,2,3,0.5755023122309042
ACH-000496,Cloxacillin (sodium),250840,4,True,2,2,3,0.5721136979748046
ACH-000496,Cobimetinib,188130,3,False,1,2,3,0.5968957635677458
ACH-000496,Crizotinib (hydrochloride),188130,3,False,1,2,3,0.554270982831021
ACH-000496,Cyclosporin A,188130,3,False,1,2,3,0.5561367139743795
ACH-000496,Cysteamine (hydrochloride),250840,4,True,2,2,3,0.576247807367246
ACH-000496,Cytarabine,376260,4,True,2,2,3,0.5667012172433955
ACH-000496,Cytarabine (hydrochloride),188130,3,False,1,2,3,0.5772231967256685
ACH-000496,DT-061,188130,3,False,1,2,3,0.5855419125073088
ACH-000496,DTP3,188130,3,False,2,1,3,0.575469090522511
ACH-000496,Dabrafenib,188130,3,False,1,2,3,0.5660713336522617
ACH-000496,Daidzin,376260,4,True,2,2,3,0.5707143996172859
ACH-000496,Dapagliflozin,188130,3,False,1,2,3,0.534965183649604
ACH-000496,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",188130,3,False,1,2,3,0.5913038856110137
ACH-000496,Daptomycin,188130,1,False,1,0,3,0.5641046085153884
ACH-000496,Darinaparsin,250840,4,True,2,2,3,0.5773720299792696
ACH-000496,Darolutamide,188130,3,False,1,2,3,0.5535055546696434
ACH-000496,Decitabine,188130,3,False,1,2,3,0.5887152500930208
ACH-000496,Delamanid,188130,3,False,1,2,3,0.5565406899484399
ACH-000496,Demeclocycline,250840,4,True,2,2,3,0.5763713921224685
ACH-000496,Dexamethasone,188130,3,False,1,2,3,0.558204433104768
ACH-000496,Dexmedetomidine,188130,3,False,1,2,3,0.5703928134800405
ACH-000496,Diammonium Glycyrrhizinate,250840,4,True,2,2,3,0.5786477435815659
ACH-000496,Digitoxin,188130,3,False,1,2,3,0.5693616116515176
ACH-000496,Dihydroartemisinin,188130,3,False,1,2,3,0.5615425503641099
ACH-000496,Dimethyl fumarate,188130,3,False,1,2,3,0.5743847339605592
ACH-000496,Dinaciclib,188130,3,False,1,2,3,0.6016796895763568
ACH-000496,Diphenhydramine,188130,3,False,1,2,3,0.5731621750916919
ACH-000496,Docetaxel,250840,4,True,2,2,3,0.5765348429277627
ACH-000496,Docetaxel (Trihydrate),188130,3,False,1,2,3,0.5772604050390687
ACH-000496,Dorzolamide (hydrochloride),188130,3,False,1,2,3,0.5785467495880509
ACH-000496,Doxorubicin (hydrochloride),188130,3,False,1,2,3,0.5799128262371764
ACH-000496,Doxycycline (monohydrate),188130,3,False,1,2,3,0.5876627863711263
ACH-000496,Drospirenone,188130,3,False,1,2,3,0.5527932812416946
ACH-000496,ERK5-IN-2,188130,3,False,1,2,3,0.5657630361983734
ACH-000496,ETC-206,188130,3,False,1,2,3,0.5824004677616542
ACH-000496,EX229,188130,3,False,1,2,3,0.5863073406686865
ACH-000496,Econazole,188130,3,False,1,2,3,0.5506617764311912
ACH-000496,Edoxaban (tosylate monohydrate),188130,1,False,1,0,3,0.5634135969808112
ACH-000496,Elagolix sodium,250840,4,True,2,2,3,0.5820403444426726
ACH-000496,Elimusertib hydrochloride,188130,3,False,1,2,3,0.590852070376867
ACH-000496,Encorafenib,125420,2,True,0,2,2,0.5878568011481422
ACH-000496,Entecavir (monohydrate),188130,3,False,1,2,3,0.5763142507840323
ACH-000496,Entrectinib,188130,3,False,1,2,3,0.5539254770637325
ACH-000496,Epirubicin (hydrochloride),188130,3,False,1,2,3,0.5735023653856376
ACH-000496,Eplerenone,188130,3,False,1,2,3,0.5795460585765162
ACH-000496,Erdafitinib ,188130,3,False,1,2,3,0.5883059586456174
ACH-000496,Erlotinib,188130,3,False,1,2,3,0.5788125232551958
ACH-000496,Erythromycin,188130,3,False,1,2,3,0.5554138095997448
ACH-000496,Esmolol (hydrochloride),188130,3,False,1,2,3,0.5486791048742891
ACH-000496,Estrone sulfate (potassium),188130,3,False,1,2,3,0.5606654972625312
ACH-000496,Everolimus,188130,3,False,1,2,3,0.5593738372402063
ACH-000496,Fedratinib (hydrochloride hydrate),188130,3,False,1,2,3,0.5562164460745229
ACH-000496,Fenofibrate,188130,3,False,1,2,3,0.5804071652580662
ACH-000496,Ferulic acid,188130,3,False,1,2,3,0.5852708233668208
ACH-000496,Filgotinib,188130,3,False,1,2,3,0.5454100887684048
ACH-000496,Finasteride,188130,3,False,1,2,3,0.5811141232126721
ACH-000496,Fingolimod (hydrochloride),188130,3,False,1,2,3,0.5582735342582257
ACH-000496,Flumatinib (mesylate),376260,4,True,2,2,3,0.5756391856694839
ACH-000496,Flutamide,188130,3,False,1,2,3,0.5608568543028757
ACH-000496,Fluvoxamine,188130,3,False,1,2,3,0.5800350821240632
ACH-000496,Fluvoxamine (maleate),250840,4,True,2,2,3,0.5797719661935895
ACH-000496,Folic acid,250840,4,True,2,2,3,0.5709775155477596
ACH-000496,Fostamatinib (disodium hexahydrate),188130,1,False,1,0,3,0.571275182054962
ACH-000496,Fulvestrant,188130,3,False,1,2,3,0.5486684739276032
ACH-000496,Fumaric acid,376260,4,True,2,2,3,0.5676207941317174
ACH-000496,Furosemide,250840,4,True,2,2,3,0.5800550151490991
ACH-000496,Fusidic acid,250840,4,True,2,2,3,0.5736525275075746
ACH-000496,Futibatinib,188130,3,False,1,2,3,0.5921809387125924
ACH-000496,GSK1059615,188130,3,False,1,2,3,0.5795301121564875
ACH-000496,Gallic acid,250840,4,True,2,2,3,0.57361664806251
ACH-000496,Gallic acid (hydrate),250840,4,True,2,2,3,0.5801267740392282
ACH-000496,Gefitinib,188130,3,False,1,2,3,0.5394195503109552
ACH-000496,Gemcitabine,188130,3,False,1,2,3,0.5626747461861479
ACH-000496,Gemfibrozil,250840,4,True,2,2,3,0.5779421144952958
ACH-000496,Glasdegib,188130,1,False,1,0,3,0.559442938393664
ACH-000496,Glycyrrhizic acid,188130,3,False,1,2,3,0.595051294317759
ACH-000496,Goserelin (acetate),250840,4,True,2,2,3,0.5650813267421464
ACH-000496,HI-TOPK-032,188130,3,False,1,2,3,0.5854621804071652
ACH-000496,Harringtonine,188130,3,False,1,2,3,0.588268750332217
ACH-000496,Hesperidin,188130,3,False,1,2,3,0.5874820602774677
ACH-000496,Hexylresorcinol,250840,4,True,2,2,3,0.5637338542497209
ACH-000496,Homoharringtonine,250840,4,True,2,2,3,0.5859551905597193
ACH-000496,Hydroxyfasudil,250840,4,True,2,2,3,0.5872069845319726
ACH-000496,Hydroxyurea,188130,3,False,1,2,3,0.5907191835432946
ACH-000496,IQ 1,188130,3,False,1,2,3,0.5909849572104396
ACH-000496,Idarubicin (hydrochloride),250840,4,True,2,2,3,0.556346675171424
ACH-000496,Idoxuridine,188130,3,False,1,2,3,0.5581778557380535
ACH-000496,Imiquimod (hydrochloride),188130,3,False,1,2,3,0.5616169669909106
ACH-000496,Imiquimod (maleate),188130,3,False,1,2,3,0.5927709562536544
ACH-000496,Indacaterol (maleate),188130,3,False,1,2,3,0.5467070642640727
ACH-000496,Infigratinib,188130,3,False,1,2,3,0.5829532769893159
ACH-000496,Ipatasertib,188130,3,False,1,2,3,0.5786583745282518
ACH-000496,Irinotecan,188130,3,False,1,2,3,0.5637378408547281
ACH-000496,Irinotecan (hydrochloride),376260,4,True,2,2,3,0.5766916493913783
ACH-000496,Isocorydine,250840,4,True,2,2,3,0.5752671025354807
ACH-000496,Ivabradine (hydrochloride),188130,1,False,1,0,3,0.5778663690001594
ACH-000496,Ivermectin,188130,3,False,1,2,3,0.5556317440068038
ACH-000496,Ixazomib,188130,3,False,1,2,3,0.5856641683941956
ACH-000496,Ixazomib citrate,188130,3,False,1,2,3,0.5564450114282676
ACH-000496,L-Eflornithine (monohydrochloride),188130,3,False,1,2,3,0.5620794131717429
ACH-000496,L-Thyroxine (sodium salt pentahydrate),250840,4,True,2,2,3,0.5874262478073673
ACH-000496,LB-100,188130,3,False,1,2,3,0.5771859884122681
ACH-000496,LJI308,188130,3,False,1,2,3,0.5940413543826077
ACH-000496,LY-2584702 (tosylate salt),188130,3,False,1,2,3,0.5984053579971297
ACH-000496,LY2090314,188130,3,False,1,2,3,0.5772338276723542
ACH-000496,Lactate (calcium),188130,3,False,1,2,3,0.5495030032424387
ACH-000496,Lapatinib ditosylate,188130,3,False,1,2,3,0.572455217137086
ACH-000496,Larotrectinib,250840,4,True,2,2,3,0.572847233296125
ACH-000496,Larotrectinib sulfate,188130,1,False,1,0,3,0.5664221548928932
ACH-000496,Lenalidomide (hemihydrate),250840,4,True,2,2,3,0.5863817572954871
ACH-000496,Levobupivacaine (hydrochloride),188130,3,False,1,2,3,0.5736139903258385
ACH-000496,Lidocaine (hydrochloride),250840,4,True,2,2,3,0.5895710413012278
ACH-000496,Ligustrazine,188130,3,False,1,2,3,0.5811991707861585
ACH-000496,Lipoic acid,250840,4,True,2,2,3,0.5713801626534843
ACH-000496,Lonafarnib,188130,3,False,1,2,3,0.5822888428214532
ACH-000496,Loperamide (hydrochloride),188130,3,False,1,2,3,0.5569871897092437
ACH-000496,Lopinavir,188130,3,False,1,2,3,0.5519002817200872
ACH-000496,Lucanthone,188130,3,False,1,2,3,0.5596661882740658
ACH-000496,Lumateperone (tosylate),250840,4,True,2,2,3,0.5740153085632276
ACH-000496,MK-3903,188130,3,False,1,2,3,0.5853346090469357
ACH-000496,MK-8353,188130,3,False,1,2,3,0.5871152926168075
ACH-000496,ML264,188130,3,False,1,2,3,0.5764205602508904
ACH-000496,Macitentan,188130,3,False,1,2,3,0.5789188327220539
ACH-000496,Malotilate,250840,4,True,2,2,3,0.5647703715515867
ACH-000496,Mebendazole,188130,3,False,1,2,3,0.5779779939403604
ACH-000496,Medroxyprogesterone acetate,250840,4,True,2,2,3,0.5858634986445543
ACH-000496,Megestrol,250840,4,True,2,2,3,0.5706426407271568
ACH-000496,Meloxicam,188130,3,False,1,2,3,0.5584329984585127
ACH-000496,Menadione,188130,3,False,1,2,3,0.5923563493329081
ACH-000496,Methotrexate,188130,3,False,1,2,3,0.5586721947589433
ACH-000496,Methyl aminolevulinate (hydrochloride),188130,3,False,1,2,3,0.5468399510976453
ACH-000496,Methylprednisolone succinate,250840,4,True,2,2,3,0.5878089618880561
ACH-000496,Methylthiouracil,188130,3,False,1,2,3,0.540131823738904
ACH-000496,Mifepristone,188130,3,False,1,2,3,0.5845372880455004
ACH-000496,Minodronic acid,188130,3,False,1,2,3,0.5753787274756818
ACH-000496,Mitoxantrone (dihydrochloride),250840,4,True,2,2,3,0.5725163450805294
ACH-000496,Monocrotaline,188130,3,False,1,2,3,0.5921118375591347
ACH-000496,Mozavaptan,188130,3,False,1,2,3,0.5906500823898369
ACH-000496,NG25,188130,3,False,1,2,3,0.5886248870461914
ACH-000496,NVP-BHG712,188130,3,False,1,2,3,0.5821240631478233
ACH-000496,Nafamostat (mesylate),188130,3,False,1,2,3,0.5541221495774199
ACH-000496,Naproxen,376260,4,True,2,2,3,0.5768883219050657
ACH-000496,Neratinib,188130,3,False,1,2,3,0.5598734917344389
ACH-000496,Neratinib (maleate),250840,4,True,2,2,3,0.5777507574549514
ACH-000496,Nevirapine,188130,3,False,1,2,3,0.5779354701536171
ACH-000496,Niclosamide (olamine),188130,3,False,1,2,3,0.5743156328071015
ACH-000496,Nimesulide,188130,1,False,1,0,3,0.5789879338755116
ACH-000496,Norepinephrine (hydrochloride),250840,4,True,2,2,3,0.5801546802742784
ACH-000496,OTS514,188130,3,False,1,2,3,0.5933237654813162
ACH-000496,Olanzapine,250840,4,True,2,2,3,0.573505023122309
ACH-000496,Oleic acid,188130,3,False,1,2,3,0.5780311486737894
ACH-000496,Omeprazole,188130,3,False,1,2,3,0.5500558124701005
ACH-000496,Omeprazole (sodium),188130,3,False,1,2,3,0.5474831233721363
ACH-000496,Orlistat,188130,3,False,1,2,3,0.5881730718120448
ACH-000496,Ornidazole,188130,1,False,1,0,3,0.5620634667517143
ACH-000496,Osimertinib (mesylate),188130,3,False,1,2,3,0.5591080635730612
ACH-000496,Ouabain (Octahydrate),188130,3,False,1,2,3,0.5550523574124275
ACH-000496,Oxaliplatin,188130,3,False,1,2,3,0.5764205602508904
ACH-000496,Oxaprozin,188130,3,False,1,2,3,0.5619837346515707
ACH-000496,PF-06260933,250840,4,True,2,2,3,0.5880800510285441
ACH-000496,PH-797804,188130,3,False,1,2,3,0.5859990432147982
ACH-000496,Paclitaxel,188130,3,False,1,2,3,0.5622441928453729
ACH-000496,Palmatine (chloride),250840,4,True,2,2,3,0.5805573273800032
ACH-000496,Panobinostat,188130,3,False,1,2,3,0.5562802317546377
ACH-000496,Pasireotide (acetate),250840,4,True,2,2,3,0.5662892680593207
ACH-000496,Pemetrexed,188130,3,False,1,2,3,0.5868495189496624
ACH-000496,Pemigatinib,188130,3,False,1,2,3,0.5929144740339127
ACH-000496,Penfluridol,188130,3,False,1,2,3,0.5827140806888853
ACH-000496,Pentagastrin,250840,4,True,2,2,3,0.5719622069845319
ACH-000496,Pentamidine (isethionate),313550,5,False,3,2,3,0.5778217190240791
ACH-000496,Pentoxifylline,188130,3,False,1,2,3,0.5603306224419284
ACH-000496,Peretinoin,188130,3,False,1,2,3,0.5775421251262425
ACH-000496,Perindopril (erbumine),188130,3,False,1,2,3,0.5420560250890342
ACH-000496,Pexidartinib (hydrochloride),188130,3,False,1,2,3,0.5771859884122681
ACH-000496,Phenylephrine (hydrochloride),188130,3,False,1,2,3,0.5577473023972784
ACH-000496,Phenytoin (sodium),188130,3,False,1,2,3,0.5838303300908946
ACH-000496,Pimitespib,188130,3,False,1,2,3,0.5912241535108701
ACH-000496,Pimozide,188130,3,False,1,2,3,0.5676925530218466
ACH-000496,Pioglitazone,188130,3,False,1,2,3,0.5561420294477223
ACH-000496,Piroxicam,188130,3,False,1,2,3,0.5489767713814915
ACH-000496,Pitavastatin (Calcium),188130,3,False,1,2,3,0.5934460213682028
ACH-000496,Plicamycin,188130,1,False,1,0,3,0.5662998990060065
ACH-000496,Ponatinib,188130,3,False,1,2,3,0.5488598309679477
ACH-000496,Posaconazole,188130,3,False,1,2,3,0.5736511986392389
ACH-000496,Pralsetinib,250840,4,True,2,2,3,0.5791978950725563
ACH-000496,Pravastatin (sodium),376260,4,True,2,2,3,0.577839791633445
ACH-000496,Procainamide (hydrochloride),188130,3,False,1,2,3,0.5863020251953437
ACH-000496,Proglumide,188130,3,False,1,2,3,0.5586509328655717
ACH-000496,Pyridoxine,250840,4,True,2,2,3,0.5823313666081965
ACH-000496,Pyridoxine (hydrochloride),250840,4,True,2,2,3,0.5681829054377292
ACH-000496,Quinestrol,250840,4,True,2,2,3,0.5681390527826503
ACH-000496,Quinidine (15% dihydroquinidine),188130,3,False,1,2,3,0.5758996438632861
ACH-000496,RMC-6236,188130,3,False,1,2,3,0.5842183596449264
ACH-000496,Radotinib,250840,4,True,2,2,3,0.5793932387179078
ACH-000496,Ralimetinib dimesylate,188130,3,False,2,1,3,0.5820124382076224
ACH-000496,Raltitrexed,250840,4,True,2,2,3,0.5726558762557806
ACH-000496,Ranolazine,188130,3,False,1,2,3,0.5612714612236219
ACH-000496,Rapamycin,250840,4,True,2,2,3,0.5742425450486366
ACH-000496,Regorafenib,376260,4,True,2,2,3,0.569199489714559
ACH-000496,Relugolix,250840,4,True,2,2,3,0.5698453197257216
ACH-000496,Resveratrol,250840,4,True,2,2,3,0.5833519374900334
ACH-000496,Retinoic acid,250840,4,True,2,2,3,0.56897225322915
ACH-000496,Ribociclib,188130,1,False,1,0,3,0.5655451017913146
ACH-000496,Rifaximin,188130,3,False,1,2,3,0.5834795088502631
ACH-000496,Riluzole hydrochloride,250840,4,True,2,2,3,0.5725203316855366
ACH-000496,Rimonabant,250840,4,True,2,2,3,0.5729229787912614
ACH-000496,Rimonabant (Hydrochloride),188130,1,False,1,0,3,0.5664168394195503
ACH-000496,Ritonavir,250840,4,True,2,2,3,0.5800111624940201
ACH-000496,Ropivacaine (hydrochloride monohydrate),250840,4,True,2,2,3,0.5827659065539786
ACH-000496,Rosiglitazone,188130,3,False,1,2,3,0.5824217296550258
ACH-000496,Roxadustat,188130,3,False,1,2,3,0.587949821931643
ACH-000496,Rucaparib (phosphate),188130,3,False,1,2,3,0.5707276883006431
ACH-000496,Rutin (trihydrate),188130,3,False,1,2,3,0.576819220751608
ACH-000496,S-Adenosyl-L-methionine (disulfate tosylate),250840,4,True,2,2,3,0.5752471695104449
ACH-000496,SBI-0640756,188130,3,False,1,2,3,0.588810928613193
ACH-000496,Sacubitril/Valsartan,188130,3,False,1,2,3,0.569770903098921
ACH-000496,Salicylic acid,250840,4,True,2,2,3,0.5714319885185776
ACH-000496,Sapanisertib,188130,3,False,1,2,3,0.5662998990060065
ACH-000496,Saquinavir,250840,4,True,2,2,3,0.5910381119438686
ACH-000496,Selinexor ,250840,4,True,2,2,3,0.5751195981502153
ACH-000496,Sildenafil,188130,3,False,1,2,3,0.5707489501940147
ACH-000496,Silodosin,188130,3,False,1,2,3,0.5905544038696646
ACH-000496,Simotinib,188130,3,False,1,2,3,0.5951416573645884
ACH-000496,Sinomenine,250840,4,True,2,2,3,0.5766863339180354
ACH-000496,Sivelestat (sodium tetrahydrate),188130,3,False,1,2,3,0.5750225907617074
ACH-000496,Sodium Salicylate,250840,4,True,2,2,3,0.5701124222612024
ACH-000496,Sonidegib,250840,4,True,2,2,3,0.5894594163610269
ACH-000496,Sulfatinib,188130,3,False,1,2,3,0.5799712964439483
ACH-000496,Sulfisoxazole,313550,5,False,3,2,3,0.576051666400893
ACH-000496,Sunitinib,188130,3,False,1,2,3,0.5650826556104821
ACH-000496,TAK-733,188130,3,False,1,2,3,0.5851007282198479
ACH-000496,TAK-901,188130,3,False,1,2,3,0.5827619199489714
ACH-000496,Tadalafil,188130,3,False,1,2,3,0.5879870302450433
ACH-000496,Talc,188130,3,False,1,2,3,0.5608515388295328
ACH-000496,Tazarotene,188130,3,False,1,2,3,0.5474033912719928
ACH-000496,Temsirolimus,250840,4,True,2,2,3,0.5805692871950248
ACH-000496,Temuterkib,188130,3,False,1,2,3,0.5756072928294265
ACH-000496,Terfenadine,313550,5,False,3,2,3,0.5824429915483974
ACH-000496,Tetracycline (hydrochloride),188130,3,False,1,2,3,0.5773082442991548
ACH-000496,Thymol,250840,4,True,2,2,3,0.5860747887099346
ACH-000496,Thymopentin,188130,3,False,1,2,3,0.5803380641046085
ACH-000496,Tirabrutinib,188130,3,False,1,2,3,0.5660394408122044
ACH-000496,Tirabrutinib (hydrochloride),188130,3,False,1,2,3,0.541418168287886
ACH-000496,Tofacitinib,250840,4,True,2,2,3,0.5783806410460851
ACH-000496,Tofacitinib (citrate),250840,4,True,2,2,3,0.5772524318290544
ACH-000496,Tolcapone,250840,4,True,2,2,3,0.5719901132195822
ACH-000496,Tolmetin,188130,3,False,1,2,3,0.5748684420347632
ACH-000496,Tomivosertib,188130,3,False,1,2,3,0.5829213841492585
ACH-000496,Topotecan (hydrochloride),376260,4,True,2,2,3,0.5773879763992984
ACH-000496,Torkinib,188130,3,False,1,2,3,0.5856429065008238
ACH-000496,Trametinib,376260,6,True,2,4,3,0.5745946951576038
ACH-000496,Trametinib (DMSO_TF solvate),188130,3,False,1,2,3,0.5791155052357413
ACH-000496,Tranilast,188130,3,False,1,2,3,0.5752936799021953
ACH-000496,Triamcinolone,250840,4,True,2,2,3,0.5750478392600861
ACH-000496,Triclosan,250840,4,True,2,2,3,0.5734412374421942
ACH-000496,Trifluridine,250840,4,True,2,2,3,0.580553340774996
ACH-000496,Trimetrexate,250840,4,True,2,2,3,0.581187210971137
ACH-000496,Tubulin inhibitor 6,188130,3,False,1,2,3,0.5812576409929304
ACH-000496,Tucatinib,188130,3,False,1,2,3,0.5744804124807315
ACH-000496,Tucidinostat,250840,4,True,2,2,3,0.5665563705948015
ACH-000496,ULK-101,188130,3,False,1,2,3,0.5932652952745442
ACH-000496,Uridine,188130,3,False,1,2,3,0.5385956519428055
ACH-000496,Valdecoxib,188130,3,False,1,2,3,0.5649338223568808
ACH-000496,Vandetanib,188130,3,False,1,2,3,0.5612236219635358
ACH-000496,Vemurafenib,188130,3,False,1,2,3,0.5634667517142401
ACH-000496,Verapamil,188130,3,False,1,2,3,0.5808005102854409
ACH-000496,Verteporfin,188130,3,False,1,2,3,0.5780205177271036
ACH-000496,Vilanterol,250840,4,True,2,2,3,0.5841173656514113
ACH-000496,Vinblastine (sulfate),250840,4,True,2,2,3,0.5772683782490831
ACH-000496,Vismodegib,188130,3,False,1,2,3,0.5592887896667198
ACH-000496,Vitamin K4,188130,3,False,1,2,3,0.5501621219369585
ACH-000496,Volasertib,188130,3,False,1,2,3,0.5822197416679955
ACH-000496,Voriconazole,188130,3,False,1,2,3,0.5542444054643066
ACH-000496,Vortioxetine,188130,3,False,1,2,3,0.561484080157338
ACH-000496,XRK3F2,188130,3,False,1,2,3,0.5857864242810822
ACH-000496,Zileuton,188130,3,False,1,2,3,0.5515813533195131
ACH-000496,c-Kit-IN-1,188130,3,False,2,1,3,0.5841120501780683
ACH-000496,crizotinib,188130,3,False,1,2,3,0.5771700419922394
ACH-000496,olaparib,188130,3,False,2,1,3,0.5693562961781746
ACH-000496,palbociclib,188130,3,False,1,2,3,0.5848455854993887
ACH-000496,venetoclax,188130,3,False,1,2,3,0.584834954552703
ACH-000496,vincristine,188130,3,False,1,2,3,0.593818104502206
ACH-000496,γ-Oryzanol,188130,3,False,1,2,3,0.5535055546696434
ACH-000521,(R)-Verapamil (hydrochloride),250840,4,True,2,2,3,0.5055692871950247
ACH-000521,(S)-Crizotinib,188130,3,False,1,2,3,0.5890129166002233
ACH-000521,18β-Glycyrrhetinic acid,250840,4,True,2,2,3,0.5172101738159783
ACH-000521,4EGI-1,188130,3,False,1,2,3,0.5096582150640514
ACH-000521,5-Azacytidine,188130,3,False,1,2,3,0.5565141125817255
ACH-000521,5-Fluorouracil,188130,3,False,1,2,3,0.5488119917078615
ACH-000521,8-Hydroxyquinoline,250840,4,True,2,2,3,0.5065180991867326
ACH-000521,9-ING-41,188130,3,False,1,2,3,0.5008451602615213
ACH-000521,APTO-253,188130,3,False,1,2,3,0.5044703130813799
ACH-000521,AT7519,188130,3,False,1,2,3,0.500430553340775
ACH-000521,AZD-7648,188130,3,False,1,2,3,0.510274809971828
ACH-000521,AZD-8055,188130,3,False,1,2,3,0.4982140009567852
ACH-000521,AZD1390,188130,3,False,1,2,3,0.5091054058363897
ACH-000521,AZD2858,188130,3,False,1,2,3,0.5190666028809866
ACH-000521,Abemaciclib,250840,4,True,2,2,3,0.5246252591293254
ACH-000521,Abiraterone acetate,188130,3,False,1,2,3,0.5452825174081752
ACH-000521,Acetazolamide,188130,3,False,1,2,3,0.552176686333918
ACH-000521,Acetohexamide,250840,4,True,2,2,3,0.5099346196778823
ACH-000521,Adagrasib,1003360,14,True,6,8,3,0.5416470658587147
ACH-000521,Adenine,250840,4,True,2,2,3,0.5070124382076224
ACH-000521,Adenosine,250840,4,True,2,2,3,0.5081247010046245
ACH-000521,Afatinib,564390,7,False,3,4,3,0.5585658852920853
ACH-000521,Aliskiren,250840,4,True,2,2,3,0.5013394992824111
ACH-000521,Allantoin,250840,4,True,2,2,3,0.5135624302344124
ACH-000521,Allopurinol,188130,3,False,1,2,3,0.5351459097432626
ACH-000521,Almonertinib (hydrochloride),250840,4,True,2,2,3,0.5161018976239834
ACH-000521,Almonertinib (mesylate),376260,4,True,2,2,3,0.5822728964014245
ACH-000521,Alpelisib,188130,3,False,1,2,3,0.5095040663371073
ACH-000521,Altretamine,188130,3,False,1,2,3,0.5926433848934247
ACH-000521,Amsacrine,250840,4,True,2,2,3,0.5036756498166162
ACH-000521,Anastrozole,188130,3,False,1,2,3,0.49607718067293893
ACH-000521,Anethole trithione,250840,4,True,2,2,3,0.4996212725243183
ACH-000521,Apalutamide,188130,3,False,1,2,3,0.5896932971881146
ACH-000521,Aprepitant,188130,3,False,1,2,3,0.5497103067028118
ACH-000521,Arbutin,188130,3,False,1,2,3,0.5934088130548025
ACH-000521,Artemether,188130,3,False,1,2,3,0.5368947004730771
ACH-000521,Artesunate,250840,4,True,2,2,3,0.5065699250518259
ACH-000521,Asciminib,188130,3,False,1,2,3,0.5508903417849359
ACH-000521,Aspirin,188130,3,False,1,2,3,0.5452134162547175
ACH-000521,Ataluren,188130,3,False,1,2,3,0.5396800085047574
ACH-000521,Atazanavir (sulfate),188130,3,False,1,2,3,0.5522245255940041
ACH-000521,Auranofin,188130,3,False,1,2,3,0.5525700313612927
ACH-000521,Azithromycin (hydrate),250840,4,True,2,2,3,0.5152168713123904
ACH-000521,BAY1125976,188130,3,False,1,2,3,0.4927178015202254
ACH-000521,BI-3406,188130,3,False,1,2,3,0.4960612342529102
ACH-000521,BI-78D3,188130,3,False,1,2,3,0.5028703556051667
ACH-000521,Baicalin,250840,4,True,2,2,3,0.5040025514272046
ACH-000521,Balsalazide (sodium hydrate),250840,4,True,2,2,3,0.5005023122309041
ACH-000521,Belinostat,188130,3,False,1,2,3,0.5504544729708181
ACH-000521,Belumosudil,376260,4,True,2,2,3,0.5870807420400787
ACH-000521,Belumosudil (mesylate),188130,3,False,1,2,3,0.5083665550417265
ACH-000521,Belzutifan,188130,3,False,1,2,3,0.5214000956785202
ACH-000521,Bendamustine,188130,3,False,1,2,3,0.5954340083984478
ACH-000521,Benproperine (phosphate),188130,3,False,1,2,3,0.5893903152075692
ACH-000521,Bentamapimod,188130,3,False,1,2,3,0.5083559240950407
ACH-000521,Benztropine (mesylate),188130,3,False,1,2,3,0.5478073672460533
ACH-000521,Berbamine,313550,5,False,3,2,3,0.5207686174453835
ACH-000521,Berbamine (dihydrochloride),376260,4,True,2,2,3,0.5846781480890874
ACH-000521,Berberine (chloride hydrate),250840,4,True,2,2,3,0.5057088183702759
ACH-000521,Bergenin,250840,4,True,2,2,3,0.5104090256737362
ACH-000521,Bestatin,188130,3,False,1,2,3,0.5882421729655026
ACH-000521,Bestatin (hydrochloride),188130,3,False,1,2,3,0.5438579705522777
ACH-000521,Betamethasone dipropionate,188130,3,False,1,2,3,0.6006697496412056
ACH-000521,Bexarotene,188130,3,False,1,2,3,0.5440865359060224
ACH-000521,Bicalutamide,188130,3,False,1,2,3,0.5326848455854993
ACH-000521,Bimatoprost,250840,4,True,2,2,3,0.5063586349864455
ACH-000521,Bimiralisib,188130,3,False,1,2,3,0.49256365279328124
ACH-000521,Binimetinib,376260,6,True,2,4,3,0.5229495561579759
ACH-000521,Bisoprolol (hemifumarate),188130,3,False,1,2,3,0.6009780470950938
ACH-000521,Bortezomib,188130,3,False,1,2,3,0.5179822463190347
ACH-000521,Bosentan (hydrate),188130,3,False,1,2,3,0.6007335353213203
ACH-000521,Brimonidine,188130,3,False,1,2,3,0.5439111252857067
ACH-000521,Brivudine,188130,3,False,1,2,3,0.49837346515707226
ACH-000521,Budesonide,188130,3,False,1,2,3,0.5472386115983628
ACH-000521,Busulfan,250840,4,True,2,2,3,0.5123425291022166
ACH-000521,CP21R7,188130,3,False,1,2,3,0.5153457715409557
