gene,n_pairs,r
MNDA,101,0.2001
ZBTB41,1594,0.2001
POLR3B,1573,0.2
CYP26B1,1405,0.2
PSMD8,1576,0.2
DAPK3,1582,0.2
SDC3,1547,0.1999
ODF2,1581,0.1999
TMEM106A,1557,0.1999
ZFAND6,1600,0.1999
PPDPF,1594,0.1999
EEF1A2,1566,0.1998
MERTK,1552,0.1998
RTL8C,1545,0.1998
GFM1,1585,0.1998
TLR1,1506,0.1998
NDUFS5,1579,0.1997
TNRC6A,1600,0.1997
UVSSA,1568,0.1997
IVL,169,0.1996
MILR1,1414,0.1996
NRG3,1545,0.1996
RBM44,1539,0.1996
DLG4,1573,0.1995
RAB5C,1590,0.1995
CARD11,1561,0.1995
GADD45G,1185,0.1994
RFTN2,1497,0.1994
TRIM9,1582,0.1994
ELMO1,1544,0.1994
CCSER1,1598,0.1994
HIPK3,1598,0.1994
SBNO1,1599,0.1993
DIRC3-AS1,1558,0.1993
DHCR24,1565,0.1993
AIFM1,1563,0.1993
DDX31,1591,0.1992
PENK,36,0.1992
POLR3K,1516,0.1992
TSPAN8,1563,0.1992
PIGW,1516,0.1992
TRIM14,1587,0.1992
TBC1D30,1563,0.1992
TMEM63B,1576,0.1992
KLHL4,1569,0.1991
PSMC5,1572,0.1991
CCDC18,1582,0.1991
UFL1-AS1,1558,0.1991
POM121L2,817,0.1991
VDAC3,1580,0.199
MYO18B,1505,0.199
DNAH3,1470,0.199
LAMA4,1578,0.1989
ZC4H2,1563,0.1989
ZNF785,1541,0.1988
CAPG,1554,0.1988
RNF6,1581,0.1988
DYNC2LI1,1572,0.1987
SLC22A3,1539,0.1987
SHPK,1579,0.1986
CA9,1553,0.1986
CMAS,1587,0.1985
CBR3-AS1,1547,0.1985
CECR2,1562,0.1985
ZMYM1,1574,0.1985
GLI3,1583,0.1985
PTGER4,1536,0.1985
BTBD19,1523,0.1984
SCYL2,1593,0.1983
CDK2,1545,0.1981
PABPC1L,1561,0.1981
RTCB,1595,0.1981
ZFHX3,1599,0.1981
PPAN,1561,0.1981
ZSWIM2,231,0.1981
KRT81,1515,0.1981
CBX1,1588,0.1981
NIPAL1,1538,0.198
BRIX1,1589,0.198
PPP1R14B,1564,0.198
MEA1,1565,0.198
ZMYM4,1600,0.198
MKRN3,1549,0.1979
SMU1,1581,0.1978
BMF,1509,0.1978
ALDH3A1,1432,0.1978
SPAG1,1569,0.1978
MRPL17,1548,0.1977
ZNF26,1584,0.1977
LPIN3,1550,0.1977
ACAT2,1563,0.1977
PRND,165,0.1977
ZNF787,1570,0.1977
FBLN7,1535,0.1976
ZBTB11,1589,0.1976
LARP1B,1597,0.1976
GPR173,1532,0.1975
LRR1,1536,0.1975
CCL22,780,0.1975
ASNSD1,1586,0.1974
NDUFA9,1579,0.1974
FAT4,1567,0.1974
WWC3,1563,0.1974
HAUS8,1541,0.1974
CACNA2D3,1578,0.1974
TMEM144,1582,0.1974
SELPLG,1474,0.1974
PSMA2,1596,0.1973
EPDR1,1553,0.1973
FAM83A,1563,0.1973
DIO2,1537,0.1973
TNNI3K,1553,0.1973
GPHA2,121,0.1973
XRN2,1600,0.1973
DNM1L,1600,0.1972
CNIH3,1586,0.1971
B3GNT5,1594,0.1971
PKIB,1566,0.1971
NDUFB5,1571,0.1971
TTC19,1592,0.1971
HAT1,1579,0.1971
ADPGK,1582,0.197
NDUFA4,1589,0.197
FBXL12,1573,0.1969
PPP2CA,1599,0.1969
MORF4L1,1596,0.1969
EFCAB2,1579,0.1969
ABCA13,1510,0.1968
SARDH,1399,0.1968
CARMN,1449,0.1968
ANAPC4,1586,0.1968
ATP8A1,1585,0.1968
TMED3,1592,0.1968
SBSN,1157,0.1967
FOXL1,1435,0.1967
PLXNB1,1523,0.1967
FMR1,1589,0.1966
ZNF431,1591,0.1966
BCAT2,1581,0.1966
ABCG1,1577,0.1966
STARD9,1571,0.1966
MIR17HG,1537,0.1965
CTNNAL1,1593,0.1965
LMLN,1570,0.1965
STS,1566,0.1965
FUT2,1411,0.1965
SPATA13,1596,0.1965
URB1,1589,0.1964
MAFG,1588,0.1964
BTC,1392,0.1964
EFCAB14,1595,0.1964
PTPRK,1600,0.1964
THY1,1435,0.1964
ZIC2,1511,0.1963
ECHDC1,1592,0.1963
BCL2A1,1485,0.1963
KCNMB2,1577,0.1963
SUPT6H,1599,0.1963
MYOCOS,1520,0.1963
SLCO1B3,1596,0.1962
FAM102A,1588,0.1962
KLK6,1448,0.1962
PRKAA1,1595,0.1962
EIF3K,1579,0.1962
GPC5,1588,0.1961
RASD1,1465,0.196
EEF1E1,1561,0.196
SORT1,1575,0.196
OVCH1,1276,0.1959
CPED1,1579,0.1958
ATIC,1571,0.1958
RASGRF2,1572,0.1958
GGA1,1568,0.1958
OS9,1599,0.1957
THBD,1524,0.1956
SCRT1,321,0.1956
FRK,1574,0.1956
SKA1,1541,0.1955
OCLN,1569,0.1955
DZANK1,1554,0.1954
CYB5R3,1588,0.1954
KIF2A,1599,0.1954
S100A2,1561,0.1953
ALDH1L2,1528,0.1953
CAPNS1,1594,0.1952
FAM199X,1578,0.1952
CTRC,1329,0.1952
BMP8A,1516,0.1952
THRIL,1475,0.1951
ASAH1,1572,0.1951
UBQLN2,1573,0.195
TACC3,1563,0.195
ROCK2,1600,0.195
COL5A2,1596,0.195
RHBDL3,1510,0.195
VIL1,1542,0.195
GPR180,1582,0.1949
HNRNPK,1600,0.1949
CCDC137,1569,0.1949
PTGER2,1005,0.1949
TRABD2A,1560,0.1948
ANK2,1597,0.1948
SLC28A1,1412,0.1948
KRTAP5-AS1,1510,0.1947
C3,1593,0.1947
MEIOC,1517,0.1946
TAF9B,1535,0.1946
EIF3B,1588,0.1946
EMC2,1578,0.1946
PPARGC1B,1551,0.1946
RNF7,1574,0.1946
MVD,1555,0.1945
KCNQ1,1567,0.1945
SCIN,1451,0.1945
MTDH,1599,0.1945
MUC16,1469,0.1945
COL21A1,1500,0.1945
RNF180,1487,0.1944
CNOT6,1599,0.1944
WDR17,1506,0.1944
ANXA3,1598,0.1944
EML5,1553,0.1944
DBH,338,0.1943
METTL2A,1554,0.1942
CKMT2,1470,0.1942
TSEN54,1547,0.1942
CDK15,1383,0.1941
LRRC42,1565,0.1941
ZNF568,1549,0.194
TRIM2,1595,0.194
MAPT,1562,0.194
SECTM1,1457,0.1939
TRAPPC3,1565,0.1939
PFAS,1538,0.1939
STMN3,1533,0.1938
ZNF589,1555,0.1938
RAPGEF4,1577,0.1938
KAT7,1579,0.1938
HRCT1,1075,0.1938
NCAPD2,1595,0.1938
AP2A1,1583,0.1938
LAPTM5,1222,0.1938
NUDT15,1541,0.1938
RHBDD3,1537,0.1937
NPTN,1600,0.1937
SLC27A6,1486,0.1937
LEF1,1558,0.1937
PIEZO2,1523,0.1936
CLDN10-AS1,1512,0.1936
RAB17,1495,0.1936
C9,1425,0.1936
SLC37A1,1566,0.1936
PDCD4,1600,0.1936
ACSF2,1560,0.1935
MIR4713HG,1588,0.1935
IGHG4,75,0.1935
RAB27B,1596,0.1935
TCF25,1594,0.1934
DYNC1I1,1519,0.1934
SEC61A2,1571,0.1934
TNFRSF1B,1541,0.1934
STIM2,1588,0.1933
SLC29A3,1533,0.1932
GRIN2D,1543,0.1932
KANK2,1572,0.1932
NIF3L1,1557,0.1932
PTPDC1,1571,0.1932
SDK2,1541,0.1931
DAPK2,1550,0.1931
TKFC,1543,0.1931
TATDN3,1548,0.1931
CTBP1-AS,1522,0.1931
SPATA2L,1535,0.1931
CYP4A22-AS1,1522,0.193
UXS1,1594,0.193
LRRC37A2,1541,0.193
SNHG6,1593,0.193
GPR176,1579,0.193
SLC16A5,1475,0.193
ABCC2,1591,0.1929
ZNF487,1547,0.1929
ANKRD24,1540,0.1929
EIF1B-AS1,1542,0.1929
EGLN3,1600,0.1928
PAQR4,1523,0.1928
TPSB2,513,0.1928
TUBB2A,1563,0.1928
FAM8A1,1568,0.1927
KPNA6,1596,0.1927
RRS1,1514,0.1927
EVI2B,1492,0.1926
UGT8,1556,0.1926
ZNF618,1577,0.1926
LYPD6,1531,0.1925
PLSCR2,1541,0.1924
NMT1,1595,0.1924
SLC7A6,1577,0.1924
CADPS,1555,0.1924
FBXO25,1572,0.1924
IFNK,51,0.1924
VWA7,1233,0.1924
SIPA1,1531,0.1923
PRIM1,1548,0.1923
LRRC27,1534,0.1923
AGBL3,1553,0.1922
ZNF350,1522,0.1922
ATG9A,1562,0.1922
COL1A2,1580,0.1921
MBD3,1566,0.1921
NDRG3,1566,0.1921
TMEM65,1592,0.192
MED12L,1560,0.192
MLX,1549,0.192
MICU3,1575,0.192
KRT7,1581,0.192
GCH1,1570,0.1919
PRSS53,1519,0.1919
PPP1CC,1596,0.1919
LRRC7,1544,0.1919
ABCA10,1552,0.1918
NPIPB5,1538,0.1917
PPM1H,1575,0.1917
BYSL,1536,0.1917
GOLGA3,1598,0.1917
GABPB1-AS1,1588,0.1917
CRK,1594,0.1917
CAPZA2,1599,0.1917
LRMDA,1594,0.1916
PDE8B,1527,0.1916
DIAPH1,1600,0.1916
TMEM240,1295,0.1916
OMG,1526,0.1915
PTPN9,1589,0.1915
BCR,1588,0.1915
MIR181A2HG,1557,0.1915
ZNF507,1580,0.1915
DHX37,1560,0.1914
PDK2,1533,0.1914
CCDC107,1552,0.1914
HSD17B10,1539,0.1913
AFAP1L1,1568,0.1913
SNX15,1539,0.1913
WASHC5,1589,0.1913
SLC9A9,1512,0.1913
EMC1,1570,0.1913
TUBB3,1541,0.1913
GJB3,1435,0.1912
GJB2,1435,0.1912
WASF1,1583,0.1912
STK32A,1539,0.1912
ICAM4,1205,0.1911
ZNF713,1570,0.1911
RBMX,1598,0.1911
FSD1L,1587,0.1911
SLC4A10,1503,0.191
B3GALT5,1522,0.191
NSD2,1597,0.191
CYP24A1,1580,0.191
MCC,1593,0.1909
COG3,1599,0.1909
MAP2K6,1522,0.1909
POU2F3,1401,0.1909
BMS1,1588,0.1908
RNASE4,1545,0.1908
ARHGEF11,1597,0.1907
IL10,381,0.1907
FAM205C,24,0.1906
ADGRB3,1566,0.1906
LBH,1567,0.1906
CPLX2,1470,0.1906
HPYR1,1081,0.1905
RAD17,1592,0.1905
TRAPPC11,1571,0.1905
INPP5J,1469,0.1905
SLC45A3,1477,0.1905
MYL5,1469,0.1905
TWIST2,1538,0.1904
PLEKHG4,1340,0.1903
PRRT2,1512,0.1903
FAXDC2,1542,0.1903
ZNF614,1541,0.1902
CNTN5,1531,0.1902
CCDC194,1477,0.1902
TMBIM4,1577,0.1902
ADORA1,1498,0.1902
CYP1A1,1045,0.1901
NEB,1537,0.1901
ZC3H18,1589,0.19
TFF1,1464,0.19
SF3B2,1598,0.19
ASGR1,1496,0.19
POLR3F,1553,0.19
RIPK3,648,0.1899
EFNA2,1504,0.1899
COLEC12,1479,0.1898
GOLT1A,1454,0.1898
NCAPH2,1541,0.1898
KLRF1,494,0.1897
HAS3,1454,0.1897
PTGES,1531,0.1897
ACSL4,1599,0.1897
CHGB,1517,0.1897
COX7C,1591,0.1896
SNRPD2,1583,0.1896
KHDC1L,189,0.1896
MEN1,1530,0.1896
FBLIM1,1537,0.1895
TMEM9,1551,0.1895
MUC6,1502,0.1895
ZC3H7B,1569,0.1895
HECTD1,1594,0.1895
FLVCR1,1579,0.1895
SGCB,1560,0.1894
NRG4,1547,0.1894
PLEKHG4B,1537,0.1894
ATP6AP1L,1579,0.1893
E2F3,1596,0.1893
ZNF804A,1579,0.1893
TCERG1,1600,0.1893
GIPR,1519,0.1893
STXBP5-AS1,1546,0.1893
ZNF736,1549,0.1892
BTG3-AS1,1474,0.1892
CDKN1B,1578,0.1891
GRB7,1573,0.1891
DDX56,1564,0.1891
SORCS2,1570,0.189
TENM3,1599,0.189
DHX35,1572,0.189
UQCRQ,1593,0.189
ZBTB17,1566,0.1889
RBM15B,1542,0.1889
SLC44A2,1564,0.1889
ZNF548,1541,0.1888
ZFPM1,1552,0.1888
ZNF655,1595,0.1888
NPIPB4,1547,0.1888
GAA,1556,0.1888
PAQR3,1568,0.1887
SERPINA7,97,0.1887
DCDC1,1514,0.1887
PPP1R12C,1569,0.1887
ADAMTS12,1561,0.1887
PDK1,1600,0.1886
SIGLEC15,1335,0.1886
WIZ,1538,0.1886
PTP4A2,1598,0.1885
WDR3,1582,0.1885
VNN2,1000,0.1885
RAB8A,1579,0.1885
RBM7,1573,0.1885
ZEB2,1595,0.1884
ZMYND11,1583,0.1884
COA7,1534,0.1884
HPGD,1500,0.1884
AFG1L,1585,0.1883
ELOF1,1544,0.1883
ADGRE5,1591,0.1882
PPP3CA,1600,0.1882
BLMH,1563,0.1882
ECHDC2,1572,0.1881
CEACAM7,805,0.1881
KMT2E-AS1,1532,0.1881
S100B,777,0.1881
KIR2DL1,63,0.188
ZNF644,1600,0.188
HTR7,1504,0.188
LRRC43,1456,0.188
DNAJC18,1542,0.188
APLNR,29,0.1879
UBXN11,1546,0.1879
NMU,1517,0.1879
NPR3,1549,0.1879
HUNK,1552,0.1879
SLC7A8,1490,0.1879
MYO5B,1594,0.1878
SH3D19,1600,0.1878
ZFHX2,1534,0.1878
SLC7A9,1515,0.1877
DEPTOR,1538,0.1877
HOOK2,1588,0.1877
PKN1,1557,0.1877
FAR2,1566,0.1876
IFT80,1579,0.1876
CDKL4,1563,0.1875
HSCB,1560,0.1874
CLTC,1598,0.1874
LCA5,1572,0.1874
UBE2R2-AS1,1519,0.1874
PRAF2,1548,0.1874
CHKB,1566,0.1874
GRAMD1C,1566,0.1874
NDUFV1,1584,0.1873
CFLAR,1596,0.1873
MGAT4B,1566,0.1873
TSPOAP1-AS1,1532,0.1873
ITGAX,1379,0.1872
ZNF8,1559,0.1872
HAS2-AS1,1542,0.1871
PHF5A,1549,0.1871
IGSF9B,1545,0.1871
ANKRD36,1594,0.1871
IL34,1538,0.187
CD74,1540,0.187
ABAT,1572,0.187
FAM210B,1551,0.187
MAPKAPK2,1596,0.187
VPS26B,1560,0.187
EMB,1512,0.1869
TATDN1,1593,0.1869
PDE7B,1563,0.1869
TRHDE,1519,0.1869
ZNF329,1525,0.1868
PAN2,1566,0.1868
ISCA1,1572,0.1868
PRELID1,1571,0.1868
SLC4A4,1532,0.1867
CXCL11,1325,0.1867
INAFM2,1491,0.1867
HNRNPR,1600,0.1867
GRWD1,1539,0.1867
LGALS9,1516,0.1866
SEMA4D,1572,0.1866
PLXDC1,1474,0.1866
PIPOX,1541,0.1865
OBSCN-AS1,1341,0.1865
IL11,1515,0.1865
KRT73,77,0.1865
APTX,1597,0.1864
OTUD7A,1552,0.1864
ARCN1,1600,0.1864
FGF14,1576,0.1864
DRAIC,1514,0.1863
HK3,1465,0.1863
TBC1D1,1587,0.1863
L2HGDH,1587,0.1862
CCNT1,1592,0.1862
NOP14-AS1,1549,0.1862
PLAC8,1554,0.1862
CA2,1532,0.1862
CDCA7L,1574,0.1861
PIH1D1,1563,0.1861
PTPRS,1592,0.1861
MPDZ,1585,0.186
MSRA,1579,0.186
CENPX,1559,0.186
OXNAD1,1586,0.186
FST,1507,0.1859
STAT6,1591,0.1859
IL2RG,1369,0.1859
HS3ST3B1,1549,0.1859
BCL10,1582,0.1859
PPP1R14D,1121,0.1859
PLEKHB1,1373,0.1858
LSM5,1565,0.1858
LOXL4,1438,0.1858
CENPQ,1546,0.1858
FAM83E,1556,0.1858
LCE1B,42,0.1858
CACNA1B,1514,0.1857
BCAS4,1557,0.1857
RNASEH1,1576,0.1857
JCAD,1533,0.1857
ARFGEF2,1600,0.1857
RDH13,1575,0.1856
SIKE1,1584,0.1856
ERMARD,1558,0.1856
RMDN2-AS1,1490,0.1856
MAPK15,1223,0.1856
UQCC1,1596,0.1856
RSU1,1589,0.1856
ANXA4,1588,0.1855
MYO15B,1556,0.1855
ELF4,1571,0.1855
PACS1,1600,0.1855
SF3A2,1571,0.1855
IL1RAPL2,1506,0.1854
DSCC1,1529,0.1854
NEFH,967,0.1854
KAT2B,1577,0.1854
RBMS3-AS2,1490,0.1854
MOB2,1565,0.1853
UHMK1,1597,0.1853
MAPK10,1565,0.1853
ADIRF,1504,0.1853
OTUB1,1557,0.1852
TNFAIP8L1,1537,0.1852
ZNF622,1572,0.1852
SYNM,1549,0.1852
SRPRB,1564,0.1852
TIGAR,1573,0.1851
ITM2C,1562,0.1851
REPIN1,1536,0.1851
KATNA1,1567,0.1851
CACNA2D4,1451,0.1851
PDE4C,1527,0.185
AGBL5,1568,0.185
CCNG1,1592,0.185
PRMT5,1556,0.185
KCNAB2,1586,0.185
IGFL1,808,0.185
SBK2,516,0.1849
FAM217A,1520,0.1849
DYNLL1,1574,0.1848
RUSC1-AS1,1472,0.1848
HLA-A,1600,0.1847
FCGR3B,82,0.1847
SUCLG2,1600,0.1847
LHX1,1356,0.1847
HMG20A,1591,0.1847
TRMT5,1544,0.1846
MBOAT7,1589,0.1846
KXD1,1580,0.1846
VRK2,1600,0.1846
ITPK1,1590,0.1846
PRTG,1566,0.1846
A4GALT,1485,0.1845
CTC1,1548,0.1845
AGXT,328,0.1845
KCNK7,1423,0.1845
LRRTM4,1562,0.1844
MAPRE3,1551,0.1844
BROX,1592,0.1843
SLC35B1,1557,0.1843
ZDHHC11,1547,0.1843
FOXN2,1594,0.1843
CACNA1D,1565,0.1843
MOB4,1595,0.1842
NUDCD2,1570,0.1842
DCAF8,1597,0.1842
DTWD1,1586,0.1842
PARG,1583,0.1841
POT1-AS1,1533,0.1841
EPN1,1584,0.184
COL27A1,1585,0.184
COL3A1,1563,0.184
THSD4-AS1,1539,0.184
GDI1,1591,0.1839
THOC7,1574,0.1839
WDR36,1598,0.1839
INTS5,1525,0.1839
SMARCC1,1600,0.1839
ZNF461,1564,0.1838
DHX30,1580,0.1838
IL13RA1,1583,0.1838
SLC15A2,1538,0.1838
CLEC18C,345,0.1837
PHKG2,1559,0.1837
TIMM10,1521,0.1837
TFB2M,1568,0.1836
GALNTL6,1504,0.1836
RSRC1,1600,0.1836
HNRNPL,1592,0.1836
PXDC1,1536,0.1836
ARPC1A,1593,0.1835
CPT2,1536,0.1834
RILPL1,1583,0.1834
PCNT,1582,0.1834
DCAF10,1597,0.1834
TG,1469,0.1834
DECR1,1586,0.1833
KRT86,1522,0.1833
SH3TC1,1507,0.1833
NHEJ1,1580,0.1832
RNF122,1552,0.1832
EFCAB14-AS1,1528,0.1832
LRP1B,1590,0.1831
FAM184B,1540,0.1831
OCIAD2,1582,0.1831
HS3ST5,1531,0.1831
SLC25A13,1596,0.1831
EVA1A,1522,0.1831
ANKLE2,1598,0.1831
MAP1A,1517,0.183
CCDC14,1596,0.1829
IFT172,1568,0.1829
EPHA6,1570,0.1829
SLC5A11,1514,0.1828
PDE5A,1568,0.1828
WDR54,1551,0.1828
PAPPA,1587,0.1828
KLRK1,1342,0.1828
CAD,1560,0.1827
GAS2,1501,0.1827
PDE11A,1526,0.1827
ZNF547,1499,0.1827
PSORS1C1,1542,0.1827
EIPR1,1586,0.1826
FCGRT,1517,0.1826
HYAL2,1523,0.1826
ELOVL6,1584,0.1826
POLR3C,1584,0.1825
NOXA1,1520,0.1825
RNF25,1536,0.1825
CDKN1C,1519,0.1825
GRHL2,1579,0.1824
ADGRV1,1583,0.1824
ARHGDIG,646,0.1824
APCDD1L,1520,0.1824
PIM2,1544,0.1824
BHLHE41,1562,0.1824
SPRR1B,337,0.1824
MYO16,1503,0.1823
FECH,1543,0.1823
SPAG4,1524,0.1823
NDUFS6,1578,0.1823
PGGHG,1529,0.1823
PPP4R4,1571,0.1822
YME1L1,1600,0.1822
SIX4,1565,0.1822
UTS2B,1316,0.1822
SPTLC1,1594,0.1822
ITFG2,1588,0.1821
HKDC1,1573,0.1821
PEX26,1565,0.1821
CXCL12,626,0.1821
FAM157C,1137,0.1821
CHST14,1517,0.1821
POPDC3,1497,0.1819
RARRES1,1504,0.1819
CENPM,1506,0.1819
KLK7,1198,0.1819
SLC35B3,1568,0.1819
OLFML2A,1533,0.1819
RABGGTA,1527,0.1818
ZNF473,1545,0.1818
TMEM145,1444,0.1818
COQ8A,1555,0.1818
CLSTN1,1597,0.1818
DNAH7,1532,0.1818
SCUBE2,1551,0.1818
IFT122,1577,0.1818
CCDC127,1560,0.1818
WFS1,1541,0.1817
ARPC3,1598,0.1817
IDO1,1262,0.1817
RNF165,1509,0.1817
WDSUB1,1570,0.1817
SDR16C5,1376,0.1816
HINT3,1582,0.1816
ZNF697,1577,0.1816
HDAC7,1581,0.1816
DPH6,1569,0.1816
SLC39A7,1576,0.1816
QTRT2,1571,0.1816
ZNF69,1542,0.1815
IGHA1,116,0.1815
MTIF2,1592,0.1815
DDAH2,1551,0.1815
CALML4,1546,0.1814
MAN2B1,1575,0.1814
SSC5D,1509,0.1814
GCC2-AS1,1542,0.1814
NOD2,1411,0.1814
PRDM15,1562,0.1813
PLD3,1587,0.1813
RNF167,1555,0.1813
SLC2A13,1600,0.1813
ABCA6,1265,0.1813
ADAMTS3,1430,0.1813
GSS,1541,0.1813
ERICH1,1596,0.1813
FGF12,1567,0.1813
LRRC61,1428,0.1812
STRA6,1518,0.1812
GNB3,1325,0.1812
NOVA2,1412,0.1812
TMTC1,1588,0.1812
LHFPL3-AS2,1328,0.1812
ADAMTS16,1579,0.1811
KRT14,1195,0.1811
BRF1,1574,0.1811
BRS3,66,0.1811
TMEM219,1553,0.181
COL5A3,1530,0.181
SYNE1,1588,0.181
CNOT1,1600,0.181
POLR1A,1578,0.181
SLC10A3,1533,0.1809
FRMD6-AS2,1553,0.1809
MPZL2,1568,0.1809
DIS3L,1567,0.1808
MRPL4,1539,0.1808
DOK3,1544,0.1807
SEH1L,1590,0.1807
DCTD,1573,0.1807
TTC39C,1591,0.1806
CUL9,1565,0.1806
SCUBE3,1487,0.1806
PPT1,1557,0.1806
TBC1D3L,376,0.1805
MFNG,1426,0.1805
FGF18,1527,0.1805
MEF2C,1582,0.1804
IGFL4,1479,0.1803
ERC2,1539,0.1803
COX7B,1590,0.1803
ZNF529-AS1,1560,0.1803
TOX2,1568,0.1803
TRIM31,1515,0.1803
CYP27C1,1538,0.1803
MED14,1596,0.1802
EDIL3,1580,0.1802
NBPF4,205,0.1802
SNHG18,1390,0.1802
GRIK1,1577,0.1802
C1RL-AS1,1560,0.1802
TTC26,1569,0.1801
ARL1,1590,0.1801
MEG8,1579,0.1801
IFITM10,1523,0.1801
VSIG1,1186,0.18
ZNF594,1527,0.18
TMEM132A,1545,0.18
FAM53B,1560,0.18
KITLG,1576,0.18
RAC2,1546,0.18
CYP27B1,1491,0.18
KIRREL3-AS1,1324,0.1799
MDFI,1426,0.1799
CRTAM,1273,0.1798
TBC1D16,1583,0.1798
KDM1A,1597,0.1798
TMSB10,1600,0.1798
BID,1565,0.1797
XG,1438,0.1797
ZNF76,1553,0.1797
DDHD1,1592,0.1797
GPAT2,315,0.1797
PTAR1,1599,0.1796
ATM,1600,0.1796
TNFRSF14,1492,0.1796
USO1,1600,0.1796
IST1,1600,0.1795
ARRDC2,1567,0.1795
AFAP1-AS1,1524,0.1795
CERS4,1557,0.1795
SOX18,717,0.1795
HLTF,1592,0.1794
PLA2G12B,1497,0.1794
PRKY,1562,0.1794
CDKN2C,1512,0.1794
MOB3B,1559,0.1794
BEAN1,1522,0.1793
ZNF616,1551,0.1793
IFNLR1,1511,0.1793
CASC15,1585,0.1793
ZNF331,1553,0.1792
SLC35F2,1577,0.1792
KCND1,1474,0.1792
LDB2,1503,0.1792
CLDN6,1327,0.1792
CCDC169,1462,0.1791
CDYL2,1559,0.1791
FBXO22,1590,0.1791
CARD8,1578,0.1791
TAB2,1599,0.1791
SLC18B1,1533,0.1791
CAPN3,1512,0.1791
IDS,1594,0.1791
GUK1,1592,0.1791
TMEM184C,1579,0.179
ZNF28,1550,0.179
CLTA,1597,0.179
SYT8,803,0.179
ZFAND4,1538,0.1789
RIPOR2,1497,0.1789
PPP1R15B,1588,0.1788
VPS51,1586,0.1788
VIPAS39,1576,0.1788
FBXL8,1544,0.1788
ZNF850,1551,0.1787
TONSL,1514,0.1787
CRYM,1560,0.1787
UNC5B,1562,0.1787
EFNA1,1566,0.1787
MPDU1,1570,0.1786
LRRC28,1582,0.1786
ANKRD42,1564,0.1786
PIMREG,1529,0.1785
IL22RA1,1455,0.1785
POFUT1,1566,0.1784
PALLD,1597,0.1784
TRIM36,1576,0.1783
DHX15,1600,0.1783
MAGI2,1594,0.1783
ZNF415,1418,0.1783
ASIC4,1487,0.1782
TTC29,1389,0.1782
SRF,1565,0.1782
HES5,480,0.1782
LEPROTL1,1581,0.1781
UBE2U,1372,0.1781
IL26,398,0.1781
NOS1,1504,0.178
DDX51,1542,0.178
ABCF1,1595,0.178
ORC3,1591,0.178
FRRS1,1568,0.178
GEM,1576,0.1779
NDRG4,1500,0.1779
AK4,1584,0.1779
ABCD3,1592,0.1779
KIAA0753,1592,0.1779
VIPR2,1382,0.1779
UROS,1571,0.1779
AP1B1,1565,0.1779
TXK,1540,0.1778
RNPEPL1,1536,0.1778
RASSF4,1546,0.1778
TMX3,1571,0.1778
SPATA17,1537,0.1778
AK5,1503,0.1778
TK2,1561,0.1778
SLC29A1,1550,0.1778
SIX1,1546,0.1777
BAG4,1574,0.1777
PPWD1,1579,0.1777
TEX41,1589,0.1777
LMNTD1,1483,0.1777
LY75,1495,0.1777
SNCG,1338,0.1777
BST2,1544,0.1777
CSF3,1199,0.1777
MYCT1,664,0.1777
BANK1,1511,0.1776
VIPR1,1396,0.1776
CDH5,986,0.1776
LAG3,1472,0.1776
CSPG4,1494,0.1775
GLI4,1519,0.1774
B4GALNT4,1479,0.1774
ASB4,1396,0.1774
MYO1F,1489,0.1774
FA2H,1589,0.1774
SERPINE3,1451,0.1774
SATB1-AS1,1459,0.1774
ARL17B,1566,0.1773
PAQR5,1574,0.1773
MAP2K7,1578,0.1773
MAP3K15,1534,0.1772
PDCL,1554,0.1772
CCNE2,1540,0.1772
PPP2R3B,1539,0.1771
MAP3K6,1541,0.1771
RPIA,1565,0.1771
NUDT1,1532,0.1771
SLCO2B1,1479,0.1771
TAF5L,1568,0.1771
FAM135B,1375,0.1771
ELAVL3,1519,0.1771
UNC119B,1550,0.1771
MXD4,1567,0.1771
RPN2,1598,0.177
ANKRD10,1599,0.177
NGDN,1573,0.177
CATSPERD,1489,0.1769
ARL5C,1374,0.1769
SPX,1473,0.1769
PAX8-AS1,1596,0.1769
SLC4A11,1449,0.1769
VPS9D1-AS1,1426,0.1768
FLG-AS1,1534,0.1768
DCP1B,1572,0.1767
SPAG17,1514,0.1767
YBX3,1597,0.1767
VDAC1,1600,0.1767
DCC,1519,0.1767
METTL2B,1593,0.1766
NMNAT3,1548,0.1766
BOLA3,1556,0.1766
PECR,1576,0.1766
PECAM1,1503,0.1766
TPR,1600,0.1765
PIK3CD,1554,0.1765
ZNF140,1561,0.1765
PHYHD1,1527,0.1764
IPO9-AS1,1539,0.1764
EPB41L2,1600,0.1764
TPRA1,1571,0.1763
INHBA,1596,0.1763
EHD1,1581,0.1763
GNA14,1477,0.1763
RSPO3,1527,0.1763
COL12A1,1563,0.1762
ATP6V0D1,1569,0.1762
NALCN,1552,0.1762
MAK,1559,0.1761
ZNF514,1545,0.1761
PDC,1118,0.1761
CD302,1527,0.1761
COX20,1582,0.176
PRKCZ,1586,0.176
ONECUT1,1203,0.176
SRSF5,1595,0.176
SF3B1,1600,0.176
KBTBD8,1447,0.176
PRDM1,1570,0.176
YOD1,1578,0.1759
PLBD1,1524,0.1759
FAM171A1,1567,0.1759
CYP4F12,1355,0.1759
APOL4,1144,0.1759
SPRR1A,341,0.1758
DEAF1,1588,0.1757
SAMD12-AS1,1497,0.1757
BATF2,1472,0.1757
